chromosome	BrdU_start	BrdU_end	readID	read_start	read_end	strand
chr5	11376523	11380316	471d87c7-d89d-4fd7-a3ea-7fecea6d15e8	11360586	11388055	fwd
chr5	11402207	11403540	8e0c1a97-b817-4dbf-b3b4-8a4b0911c6eb	11402203	11423966	fwd
chr5	12143502	12151386	080f8d57-0fef-4732-bf04-166ce1be15d4	12138908	12151394	rev
chr5	13252187	13257207	d07e4997-ef70-4a91-9d3d-787dc59f3406	13252174	13302075	rev
chr5	13564222	13567011	b45ff076-5e95-4763-8b7c-db6178d68bae	13564218	13594298	fwd
chr5	14779759	14789877	23f31ed0-e180-4948-a782-db45dd55b33c	14773660	14789884	rev
chr5	15526699	15537681	b57b457a-b8dd-4437-b270-1f6d38913744	15521079	15537686	rev
chr5	16354972	16356744	5643f398-970b-472b-ac77-7959ea757e06	16346282	16381229	fwd
chr5	16412614	16418804	a40ba885-9059-4621-98d6-46827615b7aa	16412603	16424015	fwd
chr5	16473553	16483573	db9449bb-d142-459f-a687-849a4d0fb464	16472573	16493939	rev
chr5	16582046	16584435	d5ef6b73-36ba-499b-a940-5e98327d862d	16582040	16589234	rev
chr5	17823131	17826925	11e921e8-8450-4438-9b4f-57f2c8b059d1	17818666	17826929	rev
chr5	19795078	19802702	2bf81b63-c83b-4653-a4f2-af7806baa5c5	19792654	19810401	fwd
chr5	20960001	20974958	67773047-8b0a-4e4c-b983-d83430231ba8	20945673	20977035	rev
chr5	21373288	21382883	21f2f262-e2d3-4e02-89be-f596decaa4ff	21370881	21382920	rev
chr5	22499693	22502352	1d4869aa-b8fe-412a-aa05-27ee628d61c1	22464002	22515028	fwd
chr5	23348163	23349841	05026e8a-5dd0-4b25-ac76-8471461edf0b	23348147	23363916	rev
chr5	25941640	25946666	ecc91bd0-d5f9-4928-8e25-9f8e29b354a6	25940712	25955159	rev
chr5	27660492	27673012	a8dc16df-dc1b-4bb7-82ef-fde682f311f4	27643938	27674310	fwd
chr5	27701124	27727848	d0abe130-a90a-4ce2-ae6d-99e55340ec9d	27701114	27735570	rev
chr5	28145805	28152191	63fa5e3b-76ff-4d9d-a2d4-b735291900e0	28145801	28156705	fwd
chr5	30369694	30374099	c8b23bdb-bc12-45cf-922e-9b29c5053abb	30369686	30379906	fwd
chr5	32415660	32420372	d79417d7-8791-4f5d-8812-4d8c927cb9ea	32409252	32420984	fwd
chr5	33277644	33286513	9bc9f47a-9aa8-415c-ba8e-c6455266550d	33262284	33314628	rev
chr5	34461846	34471036	f6c7d2e6-8852-410d-8e29-dce8190cdd78	34461841	34495821	rev
chr5	34756398	34760879	3b45b5af-278d-4edb-b317-91ae148cf5c5	34728625	34763065	fwd
chr5	36402554	36411816	85009d40-f7d5-46ff-b4ad-d6e68d8df600	36398367	36416040	fwd
chr5	37063824	37073748	67c5371f-1b63-4b9f-9a90-4d574c2974ca	37046744	37076578	rev
chr5	37160442	37168882	a482c8e7-3c4a-4877-8ad8-11adae0deb34	37156655	37168888	fwd
chr5	37442961	37451348	c940f454-56d0-41b9-b608-c4e22ed64fd4	37435261	37459043	fwd
chr5	38290212	38292176	9889c005-1ecd-46c9-bdff-eb47ec63b050	38289315	38327500	fwd
chr5	38768176	38772319	495c9f09-ea98-4a77-873c-69eb4b1d4d45	38761544	38772340	fwd
chr5	39356090	39358639	d3005f96-4e62-4017-8218-269e09d0b1f4	39346928	39358950	fwd
chr5	41594228	41601481	8be13bc4-a628-41ff-bd2e-abab731a0d4c	41571004	41619378	rev
chr5	41632944	41634473	321a4ab3-8825-4b0e-aaa2-63406cbe3799	41632938	41641377	fwd
chr5	41869885	41879364	d00227ee-9757-4ca6-badf-a23a1788b7b9	41861451	41879381	rev
chr5	42566432	42580714	aa1ce72e-86c3-48e8-b257-df1ed01169b0	42558043	42588481	rev
chr5	43183447	43185952	472184db-6a52-4c81-bf8e-89e35784bbc5	43174582	43185960	rev
chr5	43595672	43597637	ed9cc195-49cb-4db4-945d-695fdc68a40b	43589062	43597643	fwd
chr5	45056151	45059060	39a75284-1dda-495f-a141-ab73572c08cb	45054754	45102034	fwd
chr5	45693038	45703734	91b4a13b-c3f5-40a8-a0d2-9684f31f42b4	45686902	45703738	rev
chr5	46390018	46393962	46fbd5fb-5e20-4966-83c6-85b05391526b	46390011	46398377	rev
chr5	49658570	49659921	94a8c165-6847-40eb-903f-92ad266fe1ea	49656261	49661859	fwd
chr5	50329139	50331922	ad85ea46-2cf7-481b-9dc4-d95d755cd961	50329131	50393342	rev
chr5	51260302	51261609	72714618-55e1-4976-ba94-fef5dc6a5569	51251594	51261615	fwd
chr5	52129718	52133268	8d801e95-988e-447d-92d0-c3e82f86956b	52129707	52137936	fwd
chr5	52569581	52572355	a4e83855-6801-4b71-a86d-5d0c1805d433	52569572	52607586	rev
chr5	53041678	53052423	a35465e5-0895-4a95-88af-c0ceb7a3dea3	53031890	53052427	rev
chr5	53387774	53389869	974b8b05-cf9e-44d7-9eee-3ce77aee5c02	53369638	53389874	rev
chr5	53410670	53411908	b91baddb-a329-4962-bc81-b3dd6980d028	53409314	53452116	fwd
chr5	54733410	54743695	67074bb6-d335-45a2-a800-7fe7bfa0b09f	54730056	54745592	rev
chr5	54710856	54722813	5b479c60-6bd3-4c73-8f0a-dce81378fea0	54693072	54749167	fwd
chr5	59668126	59670458	2a8b51da-75c7-4fb7-9568-770e9d9b34b4	59668118	59698252	fwd
chr5	61712591	61719390	ed871921-2dca-4de6-afb7-3608fa5bba12	61690737	61719411	fwd
chr5	62193225	62202197	1e20f211-b131-45a7-a227-377e9b872ce5	62192676	62219418	rev
chr5	65612865	65623070	9f67db65-6f71-4a77-99e6-6e8f66d3b24f	65608214	65639340	rev
chr5	67260602	67275281	81483005-bfcb-4468-adc7-f6c2e42f654d	67260317	67278796	rev
chr5	68084238	68085292	14061715-ddba-45ae-b206-a8b7f9f93cb7	68062806	68096326	fwd
chr5	72251265	72256960	b68649cc-d696-49a6-806a-4dd732f66e97	72251023	72262775	fwd
chr5	72750630	72764438	32241255-b8af-4e23-bf1b-fce37bcc2408	72744924	72804241	fwd
chr5	76559614	76561089	73661e1c-9707-4bed-b4b4-e3f9c01b017e	76559610	76578120	fwd
chr5	77671066	77674575	a0739101-8b71-4b09-b142-612117e3cfd0	77646452	77681449	fwd
chr5	79876437	79889163	cd1d4594-ccd6-4547-a046-f4e488a6d7af	79875916	79899437	rev
chr5	80669679	80673070	a63fa8d8-3031-4623-9ba2-af694fba1ca5	80651785	80674211	rev
chr5	81117674	81120066	a985e790-97dd-4e41-b965-584a7da021e7	81116698	81130714	fwd
chr5	82381899	82393532	5e55dd60-8fcd-421a-b249-d9c326c2b68c	82378350	82397537	fwd
chr5	85221861	85227253	ee3b7262-d734-49d1-82f3-2245dcfd4838	85221849	85240256	rev
chr5	86028065	86034284	1e5ce467-0fb6-43fb-b158-fc68a5e3d461	86013107	86035208	rev
chr5	88320287	88334615	7254f159-f168-415f-8bf2-d8fc18648886	88316490	88347328	rev
chr5	88805540	88813395	1084417b-6578-4088-9366-998a87b50a08	88804687	88818251	rev
chr5	88850166	88852355	152b6ed2-1454-41f7-a869-cc09ddcfa2c3	88840806	88852360	fwd
chr5	89517774	89519670	a5fb4ea6-c362-4ae6-99c1-bf5ae6e85f5f	89502581	89520615	rev
chr5	90314414	90319592	ab4cf625-d1fc-46cd-8913-7f9bb71f344a	90299095	90329159	rev
chr5	90615412	90620620	97ea3633-ef2c-4e91-a055-c4a45a56f3dc	90590297	90655714	fwd
chr5	90875036	90901426	c87a54e3-add3-4fe1-9e03-bfc1cb26e3ec	90869619	90905872	fwd
chr5	91401817	91407929	42199ab1-0fc3-4235-beb8-f8c30887bb42	91400193	91408327	rev
chr5	95753233	95759106	50463081-ed90-4bf5-abd5-04be4cc5c5b6	95749033	95759116	fwd
chr5	100114392	100117376	17d8de59-4783-4a11-a6ee-6a53a67ff085	100090527	100117383	fwd
chr5	100169801	100173988	19b911ba-ef3b-4466-a90b-ccab419febd8	100154487	100173992	rev
chr5	101459234	101468089	49f74a7c-1e34-495b-baae-acdee1b9a049	101459228	101472761	rev
chr5	104223314	104227465	e303e8e1-bf45-448f-95f2-df59faf73a9b	104201733	104227531	fwd
chr5	104281262	104285924	2b4382bb-55a2-4024-8b0c-dff1e3ce55aa	104281256	104293215	rev
chr5	106181542	106185107	ee5bc279-ab32-4be5-9a06-639a95120617	106168068	106188509	fwd
chr5	109738283	109744393	7e913d1a-998d-4640-97b2-a11e0ed4aef7	109726631	109744398	rev
chr5	110439707	110442780	fbbea267-284f-4999-affd-2f4f422be5e7	110439699	110472850	rev
chr5	111144768	111148984	3cf3c867-da4f-4aeb-87c2-a40f3cbdaf77	111144759	111159072	fwd
chr5	111566355	111581359	d0b508c6-1b05-4d21-9c16-03baafd80ce1	111557786	111586340	fwd
chr5	113281757	113285646	3424c9c6-65fb-4d01-9c9e-96b17464914a	113281740	113302230	fwd
chr5	114389826	114402908	cdec1241-4864-46ff-bedd-24ff3705cb25	114386876	114407994	rev
chr5	114819467	114824029	d894ae6c-4c21-4f9d-8b4f-94a42544d5a8	114819462	114832215	rev
chr5	117471415	117482495	073c8bd5-b1d8-4d56-aa64-a00a16b06dcc	117450498	117482661	fwd
chr5	117771764	117782149	da0c7b57-27e2-4ba6-8321-918265fc503a	117764757	117785233	rev
chr5	118190008	118197550	e7b19ee1-806b-4cab-84ef-d1bea26f4b64	118190002	118226508	fwd
chr5	121337901	121352468	22c67831-fd7d-4085-bf25-76c17742acde	121317288	121358058	fwd
chr5	122447619	122451897	38ab9480-b2c5-4e96-be4a-c6d6698e25b7	122447610	122462488	rev
chr5	124314423	124319529	dbb4ad7a-8a0e-4206-8dcb-041202e44847	124313905	124346351	rev
chr5	127815699	127832390	e977eed1-acef-40e5-888a-4c106809f60f	127812200	127839752	fwd
chr5	129312970	129320456	b7a2efbe-2356-4ae6-b56c-4f9f47087582	129301631	129325542	rev
chr5	132735654	132743553	e9061652-77db-4943-8693-6ca51a29d857	132731013	132753873	fwd
chr5	133385616	133393260	ec664450-6994-4acc-ab71-f1973007312c	133378103	133396973	rev
chr5	135267963	135271131	723ce6ac-6a8f-4505-9f6a-57d764def9d4	135265831	135280572	fwd
chr5	136754554	136765421	17612288-6ed6-4897-bebf-450082c8c96f	136743984	136766562	rev
chr5	142613539	142623111	c1ae3822-d7ab-4ea8-825e-db7a30df5265	142608222	142628058	fwd
chr5	143189197	143197965	e8fb3b4d-c5c2-473a-8a70-3f26e513f3db	143183129	143207408	rev
chr5	149797269	149801995	07045eeb-4dd7-4c8c-827a-73ef048f0f07	149766581	149802013	fwd
chr5	151562677	151570329	3772c7e8-2418-49f9-8a5c-5a575f19ede6	151561836	151585014	fwd
chr5	152184973	152190727	9d93e611-7519-490d-9fe7-fe6c19196420	152179169	152190732	rev
chr5	153488164	153489605	3282c977-b514-45e6-8734-86212da4075b	153488127	153498732	rev
chr5	154627287	154634221	8b642559-c904-4e26-b83e-a1edf14025a7	154627281	154645827	rev
chr5	159396236	159404454	c0ca3d67-2608-4473-8632-20471fdaaa89	159384109	159404459	fwd
chr5	163019341	163020808	c3dae00e-646d-4bf0-90fa-57cabe5fa35f	163019333	163038071	rev
chr5	163127076	163133110	f8aa8914-7b9a-410b-962f-bcffd6873849	163126535	163139754	rev
chr5	164644691	164648546	72353df8-a869-401f-906d-180b28ed62e7	164628007	164648573	rev
chr5	164845000	164846510	ce45973d-dc34-4c3f-9fae-3cb2fea2ddfd	164838362	164848557	fwd
chr5	170649429	170654001	929d80df-91e3-4490-a455-eb64b744e971	170636045	170656760	rev
chr5	174050974	174053682	5abaed00-4861-4db6-a611-95abacd2582d	174050969	174068214	fwd
chr5	174059425	174060523	5abaed00-4861-4db6-a611-95abacd2582d	174050969	174068214	fwd
chr5	175610358	175614541	b580c573-6fdb-4686-b797-80115218243b	175599784	175614547	fwd
chr5	178342052	178353593	1c1f8316-191f-4388-b0da-55b147ce13d7	178336083	178365399	fwd
chr5	178387528	178388752	3036fbd3-7455-4d96-8538-53d9eea84b0a	178380553	178390341	rev
chr5	178473752	178483422	1490243d-97c6-4668-a144-7a93fa415573	178469696	178483949	fwd
chr6	1912742	1917276	618eb27a-026a-4216-a0ad-f722964062b9	1911067	1927939	fwd
chr6	1999908	2002033	9d74ade4-28d6-4828-b769-e7bcd0d60902	1999903	2012983	fwd
chr6	3488461	3492691	48996740-ac7b-4a1a-a93c-9b9ac41652b5	3488453	3501893	rev
chr6	3702611	3710071	cb8e264f-5029-4eba-9eb2-573c45c007f3	3693591	3718508	rev
chr6	8163253	8167690	d3b52ead-16fc-42bc-b8a0-122d6d061b92	8160958	8167696	fwd
chr6	8640111	8659165	515b24dd-bd5c-4040-9e5d-be82cf851a09	8630645	8677185	rev
chr6	13694263	13699798	743c3f98-19c4-4a40-b841-0a4f467716fa	13689651	13714305	fwd
chr6	14509580	14521385	7e5f560f-fff2-4adc-b166-4bd67db4ce3c	14488703	14522712	rev
chr6	16708585	16724047	48c64354-e06a-4059-86ed-f71166c5c216	16707825	16731223	rev
chr6	17188534	17193810	5c1d82fc-6722-4c9b-904c-73ca658947f8	17186979	17200289	rev
chr6	18536673	18538118	9acecfb4-7b1b-482f-8acc-c72e8b6ec8d0	18523958	18538124	rev
chr6	20711821	20717533	9f81dba9-e52e-435f-8a05-75170029df7c	20708590	20717545	rev
chr6	22977009	22978310	fdbaac07-e8e2-400d-855d-078220da3e89	22964007	22978316	fwd
chr6	23601790	23611827	f05d3420-3cf3-41f0-ac93-4fed96211f31	23580951	23624380	rev
chr6	25013185	25021429	22df39e9-ac5a-4540-984a-37ff42ad9b13	25011941	25026672	rev
chr6	25046594	25052974	74685b69-930f-4657-8ce7-362924f658af	25032236	25053581	fwd
chr6	26849874	26854208	988c9cc7-2d89-4e92-bff3-cf68569ec454	26847334	26865907	rev
chr6	34808435	34815500	dbd7513e-c575-426d-8ba7-2c79b856ac1f	34793566	34815508	fwd
chr6	35259886	35268284	a5b6ab18-d982-426b-ba57-5d2fa9716c3b	35258019	35276309	rev
chr6	36406593	36410391	651b7f6e-b978-4a78-99c3-cad605227668	36401316	36410396	rev
chr6	36686127	36692970	54490c18-29f0-4c73-acbd-fb70ccfbf8dc	36680365	36698014	fwd
chr6	41030736	41033844	c40d2ee3-aafb-4396-9ebd-26a919f37b1a	41030730	41042082	fwd
chr6	41433822	41437637	46cbf326-d5e7-447b-9d0b-ba3f00a0ff48	41409624	41452174	fwd
chr6	44826000	44830846	21735826-015c-411d-ac03-d08ffc914479	44813200	44833953	fwd
chr6	47220899	47231137	9a15f958-4144-4d77-b0fe-73e17b9f4e59	47211853	47242424	fwd
chr6	48116395	48119804	2f64dfc3-7d5f-4982-a5c2-0af0b4f37975	48094352	48119809	fwd
chr6	49612670	49616456	c754cc74-9008-450e-b6da-6e2995fd179a	49586844	49616462	fwd
chr6	51110053	51134843	8b7eae95-1ed8-4997-8c03-00f419007517	51108035	51147397	fwd
chr6	51342890	51345806	004d2237-536c-473e-b3e1-24c4156e586d	51342755	51367410	rev
chr6	52622852	52623907	fc13d9b8-f9a6-4515-a9fb-6cb8f5d4b1be	52589694	52630763	fwd
chr6	55357640	55361340	b93b125d-5fbe-4f96-865d-7bd7dd119c6b	55351936	55361347	fwd
chr6	55889818	55908579	f93a21c4-6175-47b1-860b-676f377a358e	55889813	55918134	rev
chr6	57561314	57566515	ede527c2-7498-4852-b802-07433388320e	57546818	57566523	fwd
chr6	70303827	70308363	b49f0d26-7e36-4e7a-a2d3-10ab6d0fd5b6	70303818	70314459	rev
chr6	72873359	72885847	78ddcbac-b818-48d6-bc40-f963b4d233a5	72873345	72929069	rev
chr6	73507876	73512298	45167189-e763-4bf8-88e1-78207f151763	73507851	73522620	fwd
chr6	74692399	74695411	73b3162e-5b4a-48a4-ad3d-ee669821c451	74686911	74698789	rev
chr6	75089902	75095068	bae2ab91-6f5c-4023-8b6b-a7861b9902b1	75076955	75095073	fwd
chr6	78236200	78237897	eee4b442-1f0d-410e-ad86-c0c137acba8c	78236196	78255119	fwd
chr6	83626926	83628846	2bb59ee2-07c0-4778-9f95-68b263c0f50f	83619408	83628859	fwd
chr6	84485722	84493854	8486dcc5-e1cc-435f-949c-da268f28e9c4	84480281	84493858	rev
chr6	85410967	85425115	259277d1-b418-4a2a-a28a-032941bcff74	85404135	85426520	rev
chr6	85539435	85551544	294b79cd-fd3d-4f9a-a124-0d56b6b8524a	85528684	85552472	fwd
chr6	90079733	90094438	73fa1f20-21f8-4e51-a61b-1fe590f54a20	90065738	90101961	fwd
chr6	90579358	90582608	f36136ea-c12a-4316-a674-cecea37e3ccc	90568168	90582623	fwd
chr6	91742745	91747971	03accb85-9390-4295-88cd-ac66344f1810	91742731	91756173	fwd
chr6	92630033	92633112	80938786-c88a-449a-ac9b-342967dcc9bf	92611948	92633122	fwd
chr6	93405103	93413577	4a1a2eb4-8c4a-4c61-8cbd-a058ba72e4d2	93387664	93419116	fwd
chr6	98295997	98313357	cc2acf10-4efa-405b-9cab-685c48d6c25a	98293708	98313884	fwd
chr6	99218826	99221098	e84fca6b-3819-4712-aa6a-e761a6367198	99217523	99242333	rev
chr6	100139812	100147386	f5f4298f-5609-4fe4-a365-c7888ca219ae	100132297	100152204	fwd
chr6	102128505	102139718	b02414b7-2bae-44f0-990a-80bc48f96722	102110709	102139722	rev
chr6	105527324	105531077	6a6d7807-52cc-47cf-b6d5-d825b18a343c	105515257	105531081	rev
chr6	106636866	106640910	69fe2d82-61d8-4ca3-a1e5-ed5acc9cab57	106588915	106640914	rev
chr6	106732526	106738214	9b6de719-f389-4c5e-9221-d4d32bacf8eb	106732513	106751709	rev
chr6	108067753	108083999	ff21b395-7206-4cc6-85f7-666a3dcb655d	108055333	108098435	fwd
chr6	110261979	110268605	ca4c3117-f25b-46ca-abe8-eb56800f61fb	110239532	110270212	rev
chr6	110739086	110748088	1ebe3d4b-734a-4685-a276-085722adf0c2	110727049	110766715	rev
chr6	112388331	112400662	e93ecf64-65dc-45f8-abc1-f8128145e95d	112386076	112411333	fwd
chr6	113416985	113421935	545607ab-08ad-4c9e-9962-7350780ab49c	113416974	113430043	rev
chr6	113755602	113765021	27e25e62-6d5a-4f97-ada3-d65be23b4427	113741958	113765026	rev
chr6	114004747	114010392	4c623565-b227-439d-8f81-95a0774613fb	114004742	114015310	rev
chr6	117068532	117072477	a3fc5128-ff3b-4acd-9796-16b9fd37acc4	117068524	117074898	rev
chr6	120255900	120269417	79e5bf6f-0ce6-4101-94f3-35618d358532	120254298	120300363	fwd
chr6	121874889	121883216	c7ef469c-85ab-47e8-b295-a97435fb0ed8	121861525	121911644	fwd
chr6	122211661	122221574	d4279e0f-5bf7-4c05-b078-d33289ad25a3	122206470	122221772	rev
chr6	122819032	122827920	d9b62e46-b1f7-4883-98ca-b33b5bc8ab1f	122813855	122827926	fwd
chr6	124268350	124275274	00b1fb56-598a-4723-82b4-16aa103022b3	124265422	124281979	rev
chr6	124300804	124313311	5891690a-0e1f-4f53-8775-11244dea649f	124300799	124320058	fwd
chr6	129884819	129886007	6b833286-480b-4181-821c-349d10a41d4c	129876062	129886012	fwd
chr6	132442201	132448952	7f6bbd11-2525-4db5-96f3-1816ff916241	132430886	132473351	rev
chr6	133721978	133726757	52e0f209-8a93-4325-8cb6-fc60251bbe12	133721973	133748248	rev
chr6	133787830	133792897	c5cb2d4f-49d2-42f7-964d-9878db4217b5	133787824	133802862	rev
chr6	138348883	138353641	d0d1286a-2a46-4144-9897-ff5287d5a6d7	138343441	138353651	rev
chr6	139680561	139683106	e0bbf786-dd22-4dda-9aa1-f8cf166e3fe5	139680556	139699459	rev
chr6	140734697	140735750	be62ccd1-bf91-4a6e-a9be-241847bf514e	140734692	140741460	fwd
chr6	142115093	142117944	8fcec37c-cc73-44fb-969c-5a00572932bc	142113715	142130989	rev
chr6	145008119	145015095	b5f722db-5a11-4d81-a10c-c4db72a4c4e6	144985017	145015739	fwd
chr6	145486981	145489975	587b5dd4-fd3d-40b2-9e15-d1f9c7463461	145480038	145509840	fwd
chr6	146544918	146547465	ca231d69-892a-42e2-9b9c-be75797d4704	146544911	146559086	rev
chr6	148173199	148183075	b6449754-d3ce-403d-8280-e5098a3c5aec	148173181	148191774	rev
chr6	150694400	150698455	a56e906c-19c7-416c-b164-0e1c367d189e	150694396	150712994	fwd
chr6	151382656	151384544	0a716762-1b55-484d-8bf7-650a86df8633	151369903	151384550	rev
chr6	155144560	155149297	9f7dd7bd-b81d-4756-8310-f5f7acc14d7e	155108864	155149302	rev
chr6	157350761	157355206	b45685a0-f466-4335-86e3-e39d5755b490	157350751	157361119	fwd
chr6	161963674	161965509	813771b8-c77a-4a7f-94f0-3dacce7add3a	161952416	161965513	rev
chr6	164258872	164265350	eabf1c87-68ae-4eae-9b60-0bd075f83fea	164236155	164265354	rev
chr6	165671155	165680339	a2153a4e-f355-4301-9d0f-fc8c594a9df8	165655183	165694459	fwd
chr6	165724271	165730790	fb4dc9f1-faad-4cc7-852f-51d6cf0a40d0	165716939	165737557	rev
chr6	166146192	166155584	4d7871ac-f2b1-4179-8644-e382ea31ad01	166145242	166183244	fwd
chr6	168521404	168524622	3c0093d5-4034-4bf6-a5e3-22b66e1243db	168518545	168524628	fwd
chr6	169509142	169515035	ef1c7149-f8db-4676-af4f-36e8a2a04611	169501961	169515088	fwd
chr7	2397903	2402513	38988372-2078-40bb-83f7-c8e9c418e702	2389645	2419066	fwd
chr7	9824904	9836418	6332605c-f038-4bd9-919f-4691c2f91314	9824896	9871249	fwd
chr7	14752861	14755878	b2ab54c6-d4ce-4448-b74b-7884eff6a344	14752856	14764889	fwd
chr7	15489958	15493971	1d5885aa-2cce-49f8-919c-ee926ab53f3b	15489946	15495808	fwd
chr7	15815565	15821622	5c719ed1-67a7-40c0-b53a-d2c79d1d1626	15815554	15828744	rev
chr7	19146553	19147924	1a69f5a0-cc55-4a05-acfe-ad4cd96a24cc	19132811	19147929	fwd
chr7	19782735	19790923	dc24b377-0407-4a57-865e-383d8394744e	19782728	19799225	rev
chr7	20103657	20110006	9f271fa4-d842-4cc6-951a-bff13f2a74b8	20103652	20113805	fwd
chr7	21451481	21460529	43ae0014-2366-4d40-b525-9c2e7df02c53	21441341	21472049	fwd
chr7	25555319	25560248	5b163bba-3bd5-4596-ab92-56480268fef1	25543842	25578050	fwd
chr7	26511634	26523615	c42d08c7-03e7-4710-ae04-b644f4ed93f8	26501109	26529519	fwd
chr7	27771144	27775859	0f1b558a-a0a7-47e0-8e6e-7023f1655e79	27758490	27775867	rev
chr7	29081149	29100619	00c645c4-3364-4589-8b89-a8fd5ffe4bc9	29055962	29100692	fwd
chr7	30873871	30879110	0f9a7f59-86e5-4dbc-bf3b-48e16d162c4a	30860317	30879116	fwd
chr7	31797894	31801655	fc41b800-893d-43c8-b684-056a7107d1d6	31797880	31807118	rev
chr7	32033044	32037029	3e518182-4a86-40d9-b236-1a0906ad5a06	32033038	32043264	rev
chr7	35285820	35287038	5b832f6c-536c-441d-873b-c6cd8e9da5e7	35285809	35305032	fwd
chr7	37635549	37658790	50ab17c5-bd02-4d34-86b1-98ae44927f6d	37626035	37668306	fwd
chr7	38141341	38146380	736e136a-1db3-4610-9c6b-7f7bb9a33cf2	38140680	38150446	rev
chr7	40464268	40470561	82d01c96-547e-48f3-92c9-005349d70edc	40441659	40471072	rev
chr7	43395080	43400966	91fd3f79-922b-4ac8-8d3a-3b5748c159bc	43391649	43416095	rev
chr7	45015458	45016522	30810c4a-5aac-4c43-8405-0e14752a86f3	45008619	45037687	fwd
chr7	45119670	45127922	aa3e022a-155b-4268-855b-8c2bb4d4e546	45107394	45130087	fwd
chr7	53953679	53965153	e9380d2b-5fd0-44d3-b68a-dcd6ebb93b75	53933490	53978634	fwd
chr7	54113657	54118308	f93881e2-63c2-4960-9964-1ea9ec95db6c	54091139	54128920	fwd
chr7	62348081	62350931	2224c52a-ef9d-4f46-ba05-7350bab12a5f	62343496	62358864	rev
chr7	62665162	62666696	669339bb-5186-4d33-8778-a34ed492f94b	62650528	62666704	fwd
chr7	66454400	66457995	5b289423-3a91-4ea3-a352-723b4a701dbb	66443749	66457999	rev
chr7	67229006	67241662	a5e8c481-43ed-4e4c-99bc-6a0bc704156a	67219522	67246670	rev
chr7	71641512	71645462	e0d2deb4-27e8-44ca-b61c-be0ff737b302	71632445	71645471	rev
chr7	76086803	76089344	0b6ac1ea-f42f-41dc-82ab-e52e7cc1f3c5	76078765	76089350	fwd
chr7	77551454	77566195	f3ee778c-601c-4d74-b787-e8518e900c84	77551447	77568790	fwd
chr7	81123200	81131689	6c6a654e-c1c3-4505-b1b9-28161971d404	81112299	81135223	rev
chr7	81910100	81919176	f2b2d773-8543-4921-8a32-d754a7f09ad7	81910091	81925740	rev
chr7	83871977	83889614	e3cf787f-f4f5-4af9-ae4e-df098925c72e	83865749	83889714	fwd
chr7	85458257	85464674	7bbbc146-61b3-41f6-b051-1af08933eb74	85445917	85474329	rev
chr7	87480490	87483832	0abf8711-537e-4e70-9a77-ccd5f6a4466e	87458676	87483838	fwd
chr7	90648921	90661054	bdfc5fbd-a782-4d00-8d84-c05037434275	90644616	90679222	rev
chr7	91180181	91189233	014fb36d-8d90-4545-a765-137b60487136	91177286	91196207	fwd
chr7	99642460	99643613	d0999f65-8161-4b4d-ad84-7252c0c37975	99642453	99652290	fwd
chr7	105154170	105158003	1bae3693-73de-4438-af12-26bbadf1a0ab	105142290	105164323	fwd
chr7	107237959	107241034	10f41a6b-ba43-48f2-8ab6-d0b885056798	107237955	107245783	fwd
chr7	107515680	107521308	c5c3da6a-73eb-4e3c-8812-2eb2b8d18558	107506982	107524696	fwd
chr7	108769817	108775470	1e64d14e-a504-417b-b1ca-a1b0f06da5a6	108754514	108775475	rev
chr7	109864291	109876591	b2a2e4d0-b1a6-42dc-905f-dc06da903a5e	109864286	109897014	fwd
chr7	110896850	110897957	06dba6b3-9004-4093-a692-5fcc080514b5	110883035	110897962	rev
chr7	113279873	113283775	8ba5f44f-d166-466f-86be-452d3f2bb61f	113265953	113283782	fwd
chr7	113983033	113985170	b3f373a6-2b5d-4530-a421-358b99fb3eee	113958902	113985175	fwd
chr7	115328997	115340378	97b6cb4d-8ab8-426a-b4e7-6a46d32c995b	115328992	115349754	rev
chr7	115457347	115465214	47484781-e0b0-4d72-8bbf-5d4db693abdf	115457340	115473884	fwd
chr7	115706280	115720821	229b6673-6697-43b3-8e45-14ec7b08a2cc	115706275	115737853	fwd
chr7	115979573	115984036	ab9bf895-a2f2-4d2d-a0f3-2544346acd0c	115979566	115989343	rev
chr7	116540508	116543758	9b1c06ef-6da0-40df-843e-212ecda7e9a2	116538985	116549146	rev
chr7	118483872	118488346	ac3d8f9e-1029-44c1-bb1b-1c0d83da6130	118440334	118493530	fwd
chr7	119112916	119117454	13a3c1b3-56ce-40b9-87d4-913ce54f4a12	119103853	119121465	fwd
chr7	119595161	119604829	c8945057-bfd0-45cd-94d5-57807554276f	119595154	119654348	rev
chr7	122297761	122300878	5b390053-d24d-4385-bc22-3b035d7eb5ae	122295361	122300882	rev
chr7	124460166	124471252	762a1866-5d06-4117-b336-aa110dfa4425	124436500	124471256	rev
chr7	131274585	131279154	53cc5196-b2bd-4ac5-bf22-59685529eaad	131274580	131296026	rev
chr7	131877749	131890503	94aa59f5-c1f7-4e7d-91cf-1f941bc87cc4	131874683	131890714	fwd
chr7	134310807	134311990	e6c61d10-8ae0-4545-b1d5-a372f1bdfa47	134309236	134322252	rev
chr7	134660383	134663153	a96b3f03-279e-436b-9d60-1d0aee7af7d7	134650308	134663158	fwd
chr7	135207476	135210943	3882dd51-a7c4-4d6c-8c7f-ef6331a0a68a	135207471	135248092	rev
